transaction_amount,transaction_hour,transaction_day,merchant_category,payment_method,customer_age,account_age_months,avg_monthly_spend,num_transactions_30d,num_countries_30d,failed_transactions_7d,velocity_1h,distance_from_home_km,is_foreign_transaction,is_fraud
195.56,14,Tue,Travel,Credit,40,3,702.43,12,1,1.0,4,54.8,1,1
224.72,13,Fri,Restaurant,Debit,39,51,1646.65,57,2,0.0,2,21.5,0,0
160.14,23,Tue,Travel,Debit,38,28,,55,1,0.0,1,41.6,0,0
29.3,18,Wed,Restaurant,Debit,71,12,484.85,43,2,0.0,1,28.3,0,1
118.13,5,Wed,ATM,Credit,47,71,50.0,13,1,0.0,2,7.4,1,0
626.69,9,Sun,Grocery,Credit,28,154,1217.55,33,4,0.0,4,25.4,0,1
415.62,14,Sun,Gas,Credit,21,11,303.92,51,1,1.0,1,4.3,0,1
6.62,20,Tue,ATM,Credit,50,59,835.29,28,1,1.0,1,10.5,0,1
27.02,21,Wed,Online,Credit,64,50,1642.67,53,2,0.0,1,32.8,0,0
21.19,19,Mon,Grocery,Prepaid,29,50,947.73,36,1,2.0,1,18.9,0,0
194.18,5,Thu,Electronics,Debit,26,113,943.28,5,1,,2,34.9,0,1
255.39,22,Wed,Online,Debit,49,24,669.68,55,5,0.0,1,5.9,0,1
36.03,9,Sun,Grocery,Credit,28,40,925.52,25,1,1.0,2,27.7,0,0
105.74,6,Sun,Online,Credit,54,63,830.27,17,1,0.0,4,4.5,0,0
275.55,21,Wed,Online,Prepaid,41,24,1016.13,37,1,0.0,6,15.8,0,1
197.96,16,Thu,Online,Credit,24,24,50.0,19,1,0.0,1,9877.1,0,0
117.21,17,Sat,Grocery,Credit,25,14,951.8,35,2,0.0,2,16.3,0,0
133.87,16,Sat,Online,Credit,50,55,973.39,43,1,0.0,5,2.9,0,0
106.5,8,Mon,Gas,Debit,42,42,1818.94,34,1,1.0,1,9.0,0,1
52.98,9,Wed,Online,Debit,18,22,798.29,54,1,1.0,1,22.0,0,1
124.87,9,Wed,Grocery,Credit,20,20,888.66,46,1,0.0,4,16.4,0,0
175.14,6,Tue,Grocery,Debit,57,3,958.53,6,3,0.0,1,15.9,1,0
309.92,15,Tue,Restaurant,Credit,45,1,,19,3,0.0,5,14.3,0,0
151.71,17,Mon,Grocery,Credit,60,27,306.55,1,1,0.0,1,57.6,0,0
214.77,5,Fri,Travel,Debit,50,19,1127.36,7,1,0.0,1,54.5,0,0
26.17,19,Tue,ATM,Debit,63,57,433.05,34,3,0.0,1,8.9,0,0
92.86,0,Mon,Restaurant,Debit,18,28,,56,1,0.0,1,8.7,0,1
1.41,0,Tue,Online,Debit,55,99,456.35,19,1,0.0,1,16.2,0,0
42.49,11,Sat,Grocery,Debit,70,8,711.02,33,1,1.0,1,2.0,0,0
194.45,20,Sat,Grocery,Debit,44,166,611.83,26,1,0.0,1,7.2,0,0
720.73,1,Thu,Grocery,Debit,55,13,700.4,41,2,3.0,1,,1,1
15.67,3,Wed,Restaurant,Debit,52,37,766.79,53,1,1.0,1,5.1,0,1
77.0,16,Sun,ATM,Prepaid,27,25,948.93,49,4,4.0,3,20.4,0,1
241.47,3,Tue,Grocery,Prepaid,29,16,761.53,42,1,2.0,1,9.7,0,1
34.23,10,Tue,Gas,Credit,27,5,1149.81,27,1,0.0,3,3.8,0,0
121.48,21,Tue,Restaurant,Debit,71,5,586.57,38,5,0.0,3,43.7,0,1
198.12,3,Tue,ATM,Credit,51,45,971.88,26,2,0.0,1,41.5,0,1
143.56,0,Wed,Grocery,Credit,41,17,467.0,35,2,1.0,1,39.7,0,0
31.24,6,Sun,Grocery,Debit,45,117,1513.05,59,1,0.0,4,9.9,0,0
65.87,17,Thu,Grocery,Credit,39,14,973.59,20,2,0.0,3,1.2,0,0
229.73,8,Wed,Restaurant,Credit,62,148,521.13,24,1,1.0,1,2.3,0,0
121.19,2,Sun,Electronics,Debit,33,8,1493.81,47,1,0.0,2,6.5,0,0
1.0,7,Mon,ATM,Credit,30,4,1007.4,21,1,0.0,1,5.0,0,0
,23,Tue,Gas,Credit,53,13,522.57,54,1,0.0,1,41.4,0,0
5.39,18,Thu,Gas,Prepaid,53,78,747.5,26,2,1.0,1,85.9,0,0
205.41,3,Thu,Travel,Credit,79,27,344.81,20,1,2.0,1,33.9,0,1
33.94,17,Mon,Grocery,Credit,60,5,344.69,6,1,2.0,6,26.2,0,0
475.78,19,Wed,Restaurant,Credit,40,8,1283.37,3,1,1.0,4,17.8,0,0
68.82,10,Fri,Healthcare,Credit,31,13,440.61,10,1,0.0,2,29.4,0,1
59.39,13,Fri,Online,Debit,49,32,,12,1,2.0,1,58.8,0,1
24.18,17,Thu,ATM,Debit,20,15,,33,1,0.0,1,18.4,0,0
54.71,15,Wed,Online,Credit,44,49,1463.89,22,1,,1,3.4,0,0
313.91,2,Mon,Grocery,Debit,36,34,1262.91,16,1,0.0,1,3.6,0,0
841.31,14,Wed,Electronics,Credit,39,75,1716.45,17,5,0.0,1,17.5,0,1
68.9,3,Mon,Grocery,Credit,74,25,1768.64,10,1,1.0,2,8.1,0,1
89.3,4,Sun,Electronics,Debit,18,14,439.85,12,1,0.0,1,48.2,1,1
192.06,16,Wed,Grocery,Debit,22,201,675.44,19,2,0.0,5,18.9,0,0
325.99,6,Tue,Restaurant,Debit,66,16,171.75,40,1,1.0,5,19376.2,0,0
134.86,15,Fri,Gas,Credit,50,20,334.84,23,3,0.0,2,0.1,0,0
74.52,13,Thu,ATM,Credit,68,60,1228.97,40,1,0.0,2,13.8,0,0
79.81,15,Tue,Online,Credit,36,3,910.74,10,3,0.0,1,11.3,0,0
178.42,6,Sat,ATM,Credit,53,18,1382.59,10,1,0.0,1,24.5,0,1
1.0,8,Sat,Grocery,Debit,68,3,453.83,50,1,1.0,4,9.6,0,0
144.98,3,Fri,Grocery,Credit,23,5,580.52,10,1,0.0,2,75.1,1,1
65.89,21,Mon,Gas,Debit,77,1,1037.43,39,1,0.0,1,,0,0
237.13,10,Thu,Electronics,Credit,32,1,1222.66,30,2,0.0,2,21.6,0,0
14.64,1,Fri,Electronics,Credit,53,17,146.02,4,1,0.0,5,,0,1
133.08,11,Mon,Restaurant,Credit,73,60,703.81,1,1,0.0,1,106.8,0,0
98.37,11,Tue,Electronics,Credit,50,32,959.74,43,1,0.0,1,,0,1
154.22,3,Sat,Travel,Debit,41,36,,19,2,3.0,5,33.3,1,1
10.06,17,Mon,Restaurant,Credit,44,26,1192.28,5,2,2.0,1,3.5,0,0
130.12,20,Fri,Travel,Credit,66,62,770.18,30,1,1.0,1,12.2,1,0
123.65,6,Wed,Gas,Debit,28,76,305.81,26,1,0.0,1,2.1,0,1
123.37,0,Wed,Restaurant,Debit,66,68,50.0,40,1,,4,19.5,0,1
138.76,22,Mon,Electronics,Credit,40,60,,34,1,0.0,3,12.6,0,0
,12,Sat,Grocery,Credit,50,7,684.47,2,1,0.0,1,19.8,0,1
245.2,5,Wed,Restaurant,Debit,58,32,481.59,24,1,2.0,1,,0,0
47.17,5,Thu,Online,Prepaid,63,31,1157.24,14,5,0.0,1,19.3,0,1
261.49,11,Fri,Online,Debit,64,27,340.97,41,3,0.0,1,7.0,0,1
103.45,7,Fri,Gas,Credit,73,24,535.2,42,1,0.0,1,36.3,0,1
12.03,23,Sun,Electronics,Prepaid,46,3,1266.72,13,1,0.0,1,16.0,0,1
9.05,21,Thu,Gas,Credit,48,4,490.02,29,5,0.0,1,13.5,0,0
61.02,18,Wed,Travel,Credit,18,84,929.26,1,1,0.0,5,87.0,0,0
,4,Sun,Restaurant,Debit,51,36,796.16,46,1,0.0,1,6.7,0,1
184.49,17,Fri,Travel,Credit,35,11,897.28,34,3,0.0,1,15.0,0,0
233.11,4,Tue,Restaurant,Credit,35,12,1152.62,4,1,0.0,1,22.9,0,0
109.24,9,Mon,Travel,Credit,23,34,930.12,28,1,1.0,2,2.7,0,1
87.03,0,Sat,Online,Credit,69,19,245.38,19,1,1.0,1,,1,0
23.93,9,Wed,Grocery,Debit,57,21,313.04,1,1,1.0,1,32.4,1,0
59.67,4,Fri,Online,Debit,18,2,917.93,36,1,0.0,3,5.4,0,0
85.38,11,Wed,Grocery,Credit,64,5,432.22,43,1,0.0,5,13.6,0,1
13.92,21,Tue,Grocery,Credit,59,18,1182.11,13,1,3.0,2,19.9,0,1
37.39,6,Thu,Healthcare,Prepaid,47,43,923.66,59,5,0.0,1,22.2,1,0
136.78,8,Mon,Healthcare,Debit,21,2,113.69,50,1,0.0,1,26.1,0,1
199.58,21,Wed,Grocery,Credit,49,15,1555.63,42,1,0.0,2,40.2,1,0
960.82,20,Thu,Restaurant,Prepaid,27,43,653.5,5,1,0.0,1,10.0,1,1
405.71,11,Wed,Grocery,Debit,60,57,716.29,33,1,0.0,1,24.5,0,0
154.32,22,Fri,Restaurant,Credit,22,8,969.02,14,2,1.0,6,26.3,0,1
82.03,0,Sat,Online,Credit,26,47,765.35,16,1,0.0,3,7.1,0,0
151.66,10,Fri,Healthcare,Credit,22,112,1184.66,56,1,0.0,3,68.9,0,0
231.02,20,Mon,Gas,Debit,78,85,392.8,58,1,0.0,4,40.1,0,1
,14,Tue,Restaurant,Credit,28,56,1258.83,32,1,0.0,2,6.8,0,0
79.12,1,Thu,Gas,Credit,52,45,1072.4,50,1,0.0,2,22.5,0,0
274.7,19,Sun,Electronics,Credit,44,10,490.24,27,1,0.0,1,25.3,0,1
72.64,6,Sat,ATM,Prepaid,21,36,900.66,35,1,0.0,8,11.3,0,1
127.25,20,Sat,ATM,Credit,27,37,1284.87,3,5,,1,39.9,0,1
132.93,11,Tue,Travel,Prepaid,56,19,1008.62,4,2,0.0,2,23.4,0,1
30.59,21,Wed,Restaurant,Prepaid,50,24,858.96,7,2,0.0,1,21.5,0,0
67.47,17,Wed,Electronics,Credit,76,43,1048.98,13,3,0.0,1,5.0,0,1
61.09,2,Mon,Grocery,Credit,55,109,1082.66,41,2,0.0,2,,0,0
3.98,6,Mon,Online,Credit,25,13,597.69,3,3,0.0,1,11.4,0,0
3.67,10,Sun,Restaurant,Prepaid,66,10,862.7,17,1,0.0,2,26.5,0,1
267.3,17,Tue,Restaurant,Credit,41,33,1139.47,47,1,2.0,2,19.3,0,1
47.84,11,Tue,Restaurant,Credit,56,5,853.17,59,2,0.0,1,1.8,0,0
109.5,5,Mon,Online,Credit,50,31,513.0,10,1,1.0,1,,0,0
53.23,4,Sun,Grocery,Credit,58,3,912.05,47,1,0.0,1,,0,1
423.72,0,Thu,Online,Prepaid,60,24,643.81,1,1,1.0,3,26.7,0,1
45.02,11,Fri,ATM,Debit,36,35,1032.89,28,1,0.0,1,27.2,0,0
84.23,10,Sun,Healthcare,Debit,19,3,1370.76,59,1,0.0,1,13.5,0,0
309.22,3,Wed,Restaurant,Credit,72,8,1070.86,54,1,2.0,1,2.5,0,0
276.71,17,Thu,Grocery,Credit,28,15,470.53,53,1,0.0,4,6.9,0,0
30.89,3,Mon,Restaurant,Prepaid,52,17,,10,3,0.0,2,5.9,0,1
243.41,16,Tue,Restaurant,Credit,34,41,50.0,7,2,,1,30.4,0,0
,1,Sat,Grocery,Prepaid,59,27,760.14,39,2,1.0,4,4.0,0,1
98.95,23,Fri,Gas,Credit,78,17,1176.08,3,3,1.0,3,12.5,0,0
21.49,21,Wed,Restaurant,Credit,20,22,960.88,7,1,1.0,3,22.2,1,0
12.61,1,Wed,ATM,Debit,39,1,844.03,9,1,2.0,1,66.9,1,1
195.26,11,Thu,Grocery,Prepaid,52,53,1651.93,40,1,,3,143.7,0,1
102.91,5,Mon,Gas,Prepaid,38,2,118.07,35,4,0.0,1,61.1,0,1
86.13,9,Tue,Online,Credit,42,64,207.68,26,1,0.0,2,25.3,0,0
196.13,22,Tue,Online,Credit,56,28,992.84,5,2,4.0,4,27.4,1,0
217.55,20,Tue,ATM,Debit,19,27,1159.24,13,1,0.0,4,28.5,0,1
25.96,22,Sat,Online,Debit,18,44,1175.54,45,4,3.0,1,39.7,1,1
141.33,15,Tue,ATM,Debit,24,71,570.89,30,1,0.0,4,60.6,0,0
21.82,13,Tue,Restaurant,Credit,37,103,462.35,40,2,1.0,1,11.8,0,0
208.77,6,Thu,Travel,Prepaid,60,28,403.44,50,1,0.0,1,10.8,0,0
160.48,18,Sat,Grocery,Debit,72,6,928.9,39,1,1.0,1,12.3,0,0
470.64,22,Tue,Grocery,Debit,23,76,406.72,59,1,0.0,2,21.6,0,1
10.72,16,Mon,Electronics,Credit,72,1,1245.85,10,5,0.0,1,29.9,0,1
8.81,8,Wed,Grocery,Credit,53,59,791.25,42,1,0.0,1,40.9,0,0
49.73,12,Fri,Electronics,Prepaid,68,41,518.51,23,4,0.0,1,12.2,0,1
45.51,21,Thu,Grocery,Debit,77,85,520.14,11,2,0.0,2,9.0,0,1
42.55,4,Sat,Grocery,Debit,38,82,187.24,12,2,2.0,4,81.9,0,1
355.08,22,Sun,ATM,Prepaid,68,2,482.33,13,1,0.0,2,5.3,0,1
43.06,4,Fri,Grocery,Debit,63,34,578.89,40,1,,1,,0,1
47.61,9,Thu,Online,Credit,52,5,963.23,49,1,0.0,8,25.1,0,1
213.69,20,Thu,Grocery,Credit,53,3,760.32,56,4,0.0,2,4.0,0,1
89.6,9,Mon,ATM,Credit,25,21,456.11,46,4,1.0,3,10.2,0,0
224.89,6,Sun,ATM,Credit,67,4,309.91,49,2,1.0,2,6.9,1,1
10.14,14,Wed,Gas,Credit,21,47,705.21,51,1,5.0,7,3.7,0,1
100.29,6,Mon,Gas,Credit,60,125,50.0,16,1,0.0,3,17.3,0,0
5.13,14,Fri,Grocery,Credit,33,30,672.86,9,5,0.0,1,9.4,0,0
9.71,2,Tue,Healthcare,Credit,20,10,1246.22,52,1,0.0,1,12.4,0,1
355.37,18,Thu,ATM,Credit,24,67,719.86,10,2,0.0,2,4.4,0,0
22.49,9,Thu,ATM,Credit,19,69,863.73,29,1,3.0,2,29.2,0,1
114.03,14,Wed,Gas,Credit,18,48,815.24,9,1,0.0,2,7.6,0,0
79.42,2,Sat,Restaurant,Debit,75,34,245.91,33,2,0.0,1,8.4,0,1
64.01,5,Tue,ATM,Credit,18,73,1503.0,24,1,1.0,1,5.8,0,1
345.14,11,Wed,Electronics,Credit,55,6,636.97,35,1,1.0,2,11.4,0,0
3.31,14,Thu,Travel,Debit,68,97,798.66,11,4,0.0,3,12.5,0,1
163.5,5,Fri,Grocery,Debit,24,106,537.75,39,1,1.0,3,15.1,0,1
496.13,12,Fri,ATM,Credit,41,74,1255.23,50,2,0.0,1,68.6,0,0
123.2,18,Wed,Grocery,Debit,22,10,216.53,13,2,2.0,1,,0,0
414.27,2,Fri,Electronics,Prepaid,38,70,1320.92,55,1,0.0,1,18.8,0,1
8.05,7,Mon,Travel,Debit,45,25,,23,1,0.0,1,0.8,0,0
81.4,7,Sun,Online,Credit,35,33,586.59,25,1,0.0,1,18.9,0,0
45.2,22,Wed,Gas,Debit,41,66,548.9,50,1,0.0,3,1.9,0,1
196.86,19,Fri,Electronics,Credit,75,1,1523.46,16,1,0.0,4,24.8,0,0
596.86,14,Mon,Grocery,Debit,49,16,158.09,56,2,1.0,1,9.9,0,0
44.46,3,Tue,Online,Prepaid,62,61,586.07,48,1,0.0,2,36.4,0,1
159.27,18,Thu,Healthcare,Credit,50,61,283.69,21,1,1.0,2,57.1,0,0
33.12,20,Sat,Online,Prepaid,27,68,74.99,10,1,0.0,5,10.8,0,1
124.98,2,Thu,Restaurant,Credit,26,7,1322.11,41,1,0.0,4,12.3,1,1
93.52,12,Sun,ATM,Prepaid,66,44,789.15,40,1,4.0,1,17.8,0,1
536.36,7,Thu,Restaurant,Debit,50,6,335.66,19,2,1.0,1,4.4,0,0
140.68,22,Thu,Travel,Credit,50,55,1131.64,35,1,0.0,1,52.4,0,0
64.5,15,Mon,Restaurant,Debit,24,10,639.73,59,1,0.0,2,11.3,0,0
18.17,12,Sat,Restaurant,Credit,21,48,541.37,28,1,0.0,2,3.7,0,0
24.6,2,Tue,Online,Credit,45,22,1030.15,58,1,0.0,1,28.8,0,0
38.3,15,Sat,Travel,Debit,40,154,631.12,56,1,0.0,4,4.9,0,0
43.35,8,Sun,Electronics,Credit,70,31,414.89,41,3,0.0,1,3.1,0,0
285.19,13,Sun,Electronics,Debit,49,36,1078.16,2,1,0.0,8,16.6,0,1
123.56,12,Thu,Grocery,Credit,61,17,743.45,51,1,0.0,1,,0,0
111.16,20,Fri,Gas,Credit,33,48,1098.56,30,1,1.0,1,16.9,0,0
18.29,6,Fri,Electronics,Prepaid,63,25,638.87,40,1,0.0,1,21.4,0,0
295.07,14,Mon,Grocery,Credit,72,1,1207.61,50,1,0.0,1,2.5,0,0
192.46,6,Thu,Gas,Debit,27,34,805.61,40,1,1.0,3,12.9,0,1
10.51,5,Mon,Gas,Debit,31,64,1223.75,5,1,1.0,1,8.8,0,0
184.57,1,Thu,Online,Debit,56,10,1210.66,38,1,0.0,2,72.5,0,1
117.64,8,Mon,Travel,Prepaid,53,9,1294.5,42,1,2.0,1,1.0,0,1
12.79,21,Tue,ATM,Debit,51,34,827.31,15,1,1.0,1,7.1,0,0
91.96,23,Wed,ATM,Credit,41,61,953.09,36,1,0.0,3,56.9,0,0
99.45,16,Wed,Online,Debit,35,10,707.71,3,3,0.0,5,82.1,0,1
27.19,4,Thu,Gas,Credit,33,97,,24,1,1.0,1,34.8,0,0
436.98,11,Mon,Electronics,Credit,58,94,1601.32,41,3,0.0,6,1.6,0,1
284.54,0,Thu,Healthcare,Prepaid,54,8,,48,1,,2,16.5,0,1
165.86,9,Tue,Electronics,Debit,58,11,1161.95,48,1,1.0,1,10.2,0,0
93.07,10,Thu,Grocery,Debit,42,43,1090.32,47,1,0.0,3,32.8,0,0
79.59,15,Thu,Restaurant,Debit,79,109,872.42,56,2,0.0,1,1.1,0,0
157.89,13,Thu,Grocery,Debit,25,45,738.0,41,1,0.0,1,4.4,1,1
118.26,7,Fri,Healthcare,Prepaid,41,21,741.98,49,1,0.0,2,,0,1
9.64,23,Wed,Gas,Credit,37,7,537.17,53,1,0.0,1,3.4,0,1
107.77,16,Fri,Travel,Credit,65,22,837.78,12,1,,1,23.6,0,0
246.3,17,Wed,Gas,Credit,47,34,327.45,55,1,1.0,1,34.4,1,0
,11,Thu,Restaurant,Debit,37,14,1098.9,8,1,1.0,3,24.4,0,1
,16,Fri,Grocery,Credit,79,26,708.58,14,1,0.0,2,11.6,0,0
231.46,13,Mon,Gas,Credit,35,5,415.19,59,1,4.0,1,42.1,0,1
33.73,15,Fri,Online,Credit,21,22,289.42,18,1,0.0,4,,0,0
44.89,13,Thu,Restaurant,Prepaid,65,3,747.24,44,1,,1,6.0,0,0
27.0,8,Tue,Online,Debit,53,2,761.15,59,1,0.0,2,13.4,1,1
60.12,3,Mon,Electronics,Credit,23,70,592.77,46,1,0.0,4,1.3,0,1
212.05,22,Mon,Electronics,Credit,20,8,1000.96,20,1,0.0,3,2.0,1,1
109.9,10,Sun,Grocery,Credit,35,31,939.38,23,1,0.0,1,10.1,0,0
34.39,5,Fri,Restaurant,Credit,64,6,822.71,5,1,0.0,2,57.6,0,1
315.35,14,Mon,Online,Credit,57,11,429.62,1,1,0.0,1,47.8,0,0
317.52,4,Wed,Online,Prepaid,35,16,503.99,45,1,1.0,2,12.5,0,1
306.7,10,Thu,Restaurant,Prepaid,73,6,241.36,46,1,2.0,1,3.1,0,1
40.93,17,Sat,Gas,Credit,40,2,723.45,2,1,1.0,1,3.9,0,0
90.01,12,Mon,Online,Credit,52,75,1024.3,16,1,0.0,1,9.5,0,0
629.85,10,Tue,Electronics,Credit,23,1,315.57,5,1,0.0,1,4.7,0,1
221.77,13,Sat,Grocery,Credit,71,2,575.54,22,1,0.0,2,1.7,0,0
4.13,17,Mon,Healthcare,Credit,43,59,778.84,1,5,0.0,4,22.4,1,1
10.11,18,Tue,Gas,Credit,79,12,1023.7,12,1,1.0,1,17.4,0,0
93.52,23,Sun,Healthcare,Credit,38,46,209.24,19,1,0.0,1,6.9,0,0
359.9,14,Thu,Restaurant,Debit,78,6,1687.96,54,1,0.0,1,30.2,1,0
116.06,8,Tue,Online,Debit,41,10,1101.04,22,1,0.0,2,29.9,0,1
103.32,7,Mon,Electronics,Debit,32,31,560.38,55,4,0.0,1,,0,0
16.72,19,Mon,Electronics,Credit,44,161,371.86,42,3,0.0,1,2.0,0,0
160.41,0,Tue,Travel,Prepaid,49,3,913.47,44,2,0.0,1,50.1,0,0
258.98,3,Sat,Electronics,Prepaid,29,18,988.78,51,4,0.0,3,22.1,0,0
71.81,13,Wed,Grocery,Credit,22,2,,48,1,3.0,1,5.7,0,1
224.16,1,Fri,Electronics,Credit,24,8,,17,1,0.0,1,18.9,0,0
500.63,15,Sun,Grocery,Credit,39,86,442.62,13,3,2.0,2,10.4,0,1
34.18,2,Wed,Online,Credit,44,4,825.81,39,1,1.0,1,20.2,0,1
111.14,7,Tue,Restaurant,Credit,32,70,830.87,28,5,1.0,1,12.8,0,0
50.77,5,Thu,Grocery,Debit,56,7,1665.73,59,1,0.0,1,13.3,0,1
236.15,15,Sun,Grocery,Credit,62,71,50.0,3,1,0.0,5,26.6,0,0
129.27,23,Sat,Grocery,Credit,74,28,,5,5,0.0,1,,0,1
151.01,15,Mon,Gas,Credit,52,76,588.33,36,1,0.0,1,1.7,0,0
239.86,6,Fri,Grocery,Prepaid,43,6,994.59,15,2,0.0,1,1.4,0,0
75.62,12,Thu,Online,Credit,40,52,1010.67,17,1,0.0,4,7.3,0,0
369.92,12,Sun,Grocery,Debit,30,41,720.16,44,1,1.0,1,11.3,0,0
114.22,4,Mon,Electronics,Credit,43,28,1404.35,55,4,3.0,2,6.4,0,1
25.79,19,Thu,ATM,Credit,20,60,353.54,46,1,0.0,3,21.1,0,0
178.56,21,Sat,Online,Debit,46,38,521.63,29,1,0.0,7,4.3,0,0
236.44,17,Wed,Grocery,Credit,19,75,273.8,4,1,2.0,2,24.4,0,1
57.14,14,Thu,Online,Credit,45,17,741.36,32,3,0.0,1,29.7,0,0
291.92,17,Mon,Restaurant,Credit,40,32,667.32,49,2,0.0,1,2.7,1,0
354.9,1,Tue,Online,Debit,53,74,1114.5,43,1,0.0,1,21.0,0,0
48.63,9,Wed,Gas,Debit,66,9,1541.4,38,1,,2,65.1,1,0
615.85,22,Sun,Gas,Credit,23,24,,4,2,0.0,2,4.3,0,1
22.75,12,Tue,Healthcare,Debit,28,117,310.87,13,2,0.0,3,48.0,0,0
33.85,17,Wed,Electronics,Credit,55,23,821.34,20,1,0.0,1,18.6,1,0
30.54,14,Fri,Gas,Debit,71,10,1109.75,47,1,2.0,2,17.9,0,0
336.63,11,Tue,Restaurant,Credit,51,16,1067.38,18,2,3.0,4,1.1,0,1
159.32,14,Thu,Grocery,Debit,34,78,1725.77,49,1,0.0,5,27.6,0,1
24.75,12,Fri,Grocery,Prepaid,20,112,712.07,51,4,3.0,2,13.0,0,1
87.06,17,Sat,Grocery,Prepaid,61,108,831.24,42,1,0.0,2,25.5,0,0
143.29,14,Thu,Gas,Credit,63,43,1696.34,37,1,0.0,1,33.1,0,1
13.07,22,Fri,Travel,Debit,51,26,967.97,12,1,3.0,1,14.8,0,1
321.09,10,Mon,Travel,Credit,39,7,561.16,25,4,0.0,1,6.1,1,1
244.14,18,Sun,Grocery,Prepaid,46,5,410.08,30,1,0.0,1,3.1,0,0
105.54,2,Mon,Restaurant,Credit,77,2,883.63,15,1,0.0,1,3.5,0,0
512.26,6,Fri,ATM,Credit,71,1,1226.64,55,1,1.0,2,40.3,0,1
81.13,20,Tue,Restaurant,Credit,46,76,1221.51,36,3,1.0,2,2.6,0,0
621.31,13,Sun,Gas,Credit,22,60,451.14,8,1,2.0,1,,0,1
165.36,13,Fri,Online,Debit,27,30,841.31,28,1,0.0,1,8.1,0,0
151.04,21,Fri,Online,Prepaid,27,240,619.66,52,1,2.0,1,40.1,0,0
27.22,12,Tue,Travel,Debit,70,110,740.83,22,1,0.0,1,13.0,0,0
320.47,11,Wed,Online,Debit,26,38,1162.23,49,1,0.0,1,112.8,0,1
83.66,23,Thu,Restaurant,Debit,79,22,780.03,38,1,1.0,7,26.7,0,1
26.55,8,Fri,ATM,Credit,38,6,1060.99,16,1,0.0,1,38.1,0,1
1.9,0,Mon,Electronics,Credit,30,26,1072.97,58,2,0.0,1,2.1,0,0
123.06,18,Sun,Electronics,Credit,27,6,555.61,5,2,0.0,1,5.8,0,0
112.43,10,Sat,Grocery,Credit,55,18,1291.57,46,3,0.0,2,,0,0
190.6,22,Tue,Online,Credit,28,103,361.91,34,1,0.0,2,12.5,0,0
331.44,21,Sat,Restaurant,Credit,21,15,294.64,49,2,0.0,1,,0,0
12.41,22,Thu,Electronics,Credit,75,6,609.0,38,1,0.0,4,3.7,1,0
197.23,23,Wed,Electronics,Credit,63,31,409.97,11,1,0.0,3,2.8,0,0
31.13,21,Tue,ATM,Prepaid,79,33,1042.12,2,1,1.0,1,19.1,0,1
292.98,18,Thu,Online,Credit,48,8,1825.4,25,1,0.0,1,5.2,0,0
256.44,17,Fri,Travel,Credit,66,8,1251.23,25,1,0.0,1,,0,0
116.74,11,Wed,Gas,Debit,69,164,473.2,1,1,1.0,1,1.0,0,0
185.81,22,Thu,Restaurant,Credit,51,10,400.8,31,1,2.0,3,22.8,0,0
56.61,0,Fri,Restaurant,Credit,59,66,1190.99,5,1,0.0,1,15.6,0,0
95.56,18,Fri,ATM,Credit,52,23,326.51,40,1,0.0,1,20.8,0,1
258.59,19,Mon,Grocery,Credit,56,21,406.08,4,1,3.0,1,6.4,0,0
92.22,16,Sat,Restaurant,Credit,56,13,947.63,51,1,0.0,1,6.5,0,0
66.43,4,Wed,Restaurant,Credit,50,54,583.24,5,1,3.0,4,32.3,0,1
102.25,2,Tue,Restaurant,Debit,25,77,847.73,5,1,0.0,1,25.4,0,1
264.26,1,Tue,Restaurant,Debit,49,11,667.79,56,1,0.0,1,17.3,0,1
61.24,2,Thu,Travel,Credit,72,4,788.85,16,1,0.0,2,19.8,0,1
28.63,7,Sat,Grocery,Credit,50,5,1149.77,54,2,0.0,1,2.0,0,0
186.73,15,Wed,Travel,Credit,25,57,1048.61,18,1,2.0,1,38.8,0,1
262.29,5,Fri,Electronics,Debit,63,21,1166.8,43,1,4.0,1,29.4,0,1
15.91,12,Mon,Grocery,Credit,31,5,1055.71,17,2,3.0,1,17.9,1,1
41.14,22,Wed,Grocery,Debit,51,15,1083.37,35,1,2.0,1,,0,0
22.97,21,Sun,Online,Debit,25,26,799.13,18,1,2.0,1,3.7,0,0
64.14,21,Fri,Restaurant,Credit,68,69,,4,1,1.0,1,23.2,0,0
89.77,15,Tue,Gas,Credit,59,37,757.05,51,1,1.0,2,65.9,0,1
207.24,15,Thu,Online,Credit,24,7,,31,1,0.0,1,7.4,0,1
157.97,2,Tue,Gas,Credit,30,6,829.69,31,2,0.0,6,0.3,0,0
145.5,12,Wed,Restaurant,Credit,71,19,967.96,9,1,0.0,1,26.6,0,0
65.17,13,Fri,Restaurant,Credit,38,3,1624.39,31,1,2.0,2,0.1,0,0
276.25,7,Fri,Restaurant,Credit,64,51,599.39,5,1,1.0,3,41.2,0,0
95.6,11,Tue,Gas,Credit,49,18,638.06,36,2,2.0,1,,0,1
580.24,22,Sun,Restaurant,Debit,28,15,1283.47,16,3,0.0,2,21.2,0,1
150.83,22,Thu,Online,Credit,75,26,849.83,42,1,,3,9.5,0,0
20.25,21,Wed,ATM,Prepaid,31,44,981.86,41,1,4.0,1,4.5,1,0
169.13,20,Thu,Grocery,Prepaid,28,30,563.27,16,1,0.0,8,45.7,1,0
58.98,7,Thu,Grocery,Prepaid,19,58,507.02,20,1,2.0,1,27.4,0,1
